TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
300000.0,0.02951306,4.789502000000001,-713.934,0.0,-394.4904,686.1342,0.01881574,42755.86,42755.88,0.00048488099999999994,0.0100676,0.0102327,0.020300259999999997,0.01,0.05,0.05,1.0,0.001,500000,500000000
310000.0,0.0304987,5.220064,-750.2664,0.0,-419.75600000000003,709.0487999999999,0.01866404,42758.06,42758.08,0.000500758,0.010438840000000001,0.010547659999999999,0.020986460000000002,0.01,0.05,0.05,1.0,0.001,500000,500000000
320000.0,0.03149716,5.667614,-785.3535999999999,0.0,-443.7116,732.262,0.01861616,42758.72,42758.74,0.0005110572,0.01076888,0.0109069,0.02167578,0.01,0.05,0.05,1.0,0.001,500000,500000000
330000.0,0.03253778,6.2626539999999995,-820.5336,0.0,-467.1236,756.4541999999999,0.018666500000000003,42757.82,42757.86,0.0005224142,0.011146459999999999,0.011250159999999999,0.02239662,0.01,0.05,0.05,1.0,0.001,500000,500000000
340000.0,0.03349972,6.676514,-851.4248,0.0,-486.93559999999997,778.8182,0.01883114,42755.280000000006,42755.3,0.000535127,0.01147768,0.01160702,0.023084680000000003,0.01,0.05,0.05,1.0,0.001,500000,500000000
350000.0,0.03449384,7.219144,-885.6755999999999,0.0,-510.17960000000005,801.9304,0.01882264,42755.3,42755.3,0.0005420848,0.011824979999999999,0.01193488,0.02375978,0.01,0.05,0.05,1.0,0.001,500000,500000000
360000.0,0.03547992,7.7847539999999995,-922.5464,0.0,-535.6206,824.8554,0.018660279999999998,42757.76,42757.8,0.000555468,0.01217438,0.01228634,0.0244607,0.01,0.05,0.05,1.0,0.001,500000,500000000
370000.0,0.03649424,8.496652000000001,-961.6524,0.0,-562.818,848.4361999999999,0.01842696,42761.259999999995,42761.28,0.0005707096,0.01254712,0.012635960000000002,0.025183080000000004,0.01,0.05,0.05,1.0,0.001,500000,500000000
380000.0,0.03754268,8.949907999999999,-996.3437999999999,0.0,-586.3616,872.8113999999999,0.018480620000000003,42760.280000000006,42760.280000000006,0.0005799718,0.012850899999999998,0.01302218,0.025873040000000003,0.01,0.05,0.05,1.0,0.001,500000,500000000
390000.0,0.038476079999999996,9.592478,-1032.982,0.0,-611.6461999999999,894.5106,0.01824932,42763.7,42763.74,0.0005873148,0.013198860000000001,0.013365160000000001,0.02656404,0.01,0.05,0.05,1.0,0.001,500000,500000000
400000.0,0.03950196,10.265452,-1069.6100000000001,0.0,-636.9125999999999,918.3612,0.01815798,42765.02,42765.02,0.0006033375999999999,0.01357612,0.0136775,0.027253640000000003,0.01,0.05,0.05,1.0,0.001,500000,500000000
410000.0,0.04056374,10.929599999999999,-1102.132,0.0,-657.0067999999999,943.0459999999999,0.01845414,42760.240000000005,42760.26,0.000611559,0.01392186,0.01409086,0.02801268,0.01,0.05,0.05,1.0,0.001,500000,500000000
420000.0,0.04148434,11.595059999999998,-1138.6460000000002,0.0,-682.4898000000001,964.4488000000001,0.01819088,42764.28,42764.3,0.0006164524000000001,0.01424818,0.014433279999999998,0.02868148,0.01,0.05,0.05,1.0,0.001,500000,500000000
430000.0,0.04251934,12.1507,-1173.392,0.0,-706.0566,988.5112000000001,0.01822284,42763.46,42763.52,0.0006237496,0.014643519999999998,0.0147231,0.02936664,0.01,0.05,0.05,1.0,0.001,500000,500000000
440000.0,0.04343874,12.982740000000002,-1203.264,0.0,-723.8934,1009.8860000000001,0.018451119999999998,42759.81999999999,42759.86,0.000638705,0.01500812,0.015081420000000002,0.030089539999999998,0.01,0.05,0.05,1.0,0.001,500000,500000000
450000.0,0.04450316,13.784200000000002,-1237.7099999999998,0.0,-747.4046000000001,1034.634,0.01853084,42757.86,42757.86,0.000647404,0.01535658,0.01538676,0.03074334,0.01,0.05,0.05,1.0,0.001,500000,500000000
460000.0,0.04554974,14.569039999999998,-1273.516,0.0,-770.9168,1058.962,0.018583640000000002,42756.76,42756.78,0.0006514256,0.01568182,0.01580412,0.031485940000000004,0.01,0.05,0.05,1.0,0.001,500000,500000000
470000.0,0.04654812,15.369719999999997,-1307.502,0.0,-792.3821999999999,1082.174,0.018696240000000003,42754.7,42754.74,0.0006549437999999999,0.01606586,0.01617594,0.0322418,0.01,0.05,0.05,1.0,0.001,500000,500000000
480000.0,0.047455939999999995,16.17616,-1345.924,0.0,-820.0666000000001,1103.282,0.018271799999999998,42761.2,42761.219999999994,0.0006710132000000001,0.016411099999999998,0.01647144,0.03288254,0.01,0.05,0.05,1.0,0.001,500000,500000000
490000.0,0.04848138,17.05336,-1379.596,0.0,-842.863,1127.118,0.01833912,42760.020000000004,42760.020000000004,0.000671602,0.016726940000000003,0.01680088,0.033527799999999996,0.01,0.05,0.05,1.0,0.001,500000,500000000
500000.0,0.04952542,17.90614,-1414.1060000000002,0.0,-865.2742000000001,1151.394,0.01845924,42758.119999999995,42758.119999999995,0.0006876978000000001,0.017118500000000002,0.0171347,0.03425322,0.01,0.05,0.05,1.0,0.001,500000,500000000
510000.0,0.05009680000000001,18.430079999999997,-1450.9940000000001,0.0,-893.9577999999999,1164.676,0.01746568,16.916384,16.933872,0.0006752896,0.017370840000000002,0.01737798,0.03474882,0.01,0.05,0.05,1.0,0.001,500000,500000000
520000.0,0.05011982,19.13426,-1489.568,0.0,-931.7578000000001,1165.2099999999998,0.015061459999999999,53.96415999999999,53.979240000000004,0.0006758792,0.01736924,0.01738398,0.034753280000000004,0.01,0.05,0.05,1.0,0.001,500000,500000000
530000.0,0.05006556000000001,19.40326,-1524.554,0.0,-966.5421999999999,1163.95,0.012735859999999998,90.07238,90.08514,0.0006616166000000001,0.01737584,0.01737316,0.034749,0.01,0.05,0.05,1.0,0.001,500000,500000000
540000.0,0.050099899999999996,19.830419999999997,-1560.2220000000002,0.0,-1001.7400000000001,1164.7459999999999,0.010516618,124.39580000000001,124.40619999999998,0.0006626227999999999,0.01736836,0.01738338,0.034751739999999996,0.01,0.05,0.05,1.0,0.001,500000,500000000
550000.0,0.05007408,20.32074,-1593.792,0.0,-1035.0062000000003,1164.148,0.008331732,158.144,158.1522,0.0006575318,0.017381059999999997,0.01735864,0.034739679999999995,0.01,0.05,0.05,1.0,0.001,500000,500000000
560000.0,0.050096260000000004,20.627280000000003,-1627.3000000000002,0.0,-1067.0099999999998,1164.662,0.0063000719999999994,189.46600000000004,189.4726,0.0006408286,0.0174066,0.0174102,0.03481682,0.01,0.05,0.05,1.0,0.001,500000,500000000
570000.0,0.050130659999999994,21.25844,-1660.038,0.0,-1099.7599999999998,1165.462,0.004238892,221.10700000000003,221.11079999999998,0.000641702,0.01736062,0.01741482,0.034775440000000005,0.01,0.05,0.05,1.0,0.001,500000,500000000
580000.0,0.0499965,21.56722,-1692.7900000000002,0.0,-1133.772,1162.3439999999998,0.0018431348,258.2104,258.2124,0.0006414584,0.01734866,0.0173256,0.03467426,0.01,0.05,0.05,1.0,0.001,500000,500000000
590000.0,0.0500146,21.8915,-1721.2459999999999,0.0,-1161.834,1162.7640000000001,6.007480000000004e-5,285.5278,285.52819999999997,0.0006220148,0.017356660000000003,0.017321899999999998,0.034678600000000004,0.01,0.05,0.05,1.0,0.001,500000,500000000
600000.0,0.050077039999999996,22.28114,-1748.6060000000002,0.0,-1187.976,1164.212,-0.001532887674,310.11,310.1086,0.0006225868,0.0173539,0.017378319999999996,0.03473218,0.01,0.05,0.05,1.0,0.001,500000,500000000
610000.0,0.05006615999999999,22.662399999999998,-1779.1919999999998,0.0,-1217.2440000000001,1163.964,-0.003437378,339.64379999999994,339.6402,0.0006224076,0.017382679999999998,0.017410000000000002,0.034792680000000006,0.01,0.05,0.05,1.0,0.001,500000,500000000
620000.0,0.0501182,22.95236,-1808.498,0.0,-1246.272,1165.172,-0.005232214,367.4294,367.4244,0.0006175390000000001,0.01740588,0.017385840000000003,0.03479172,0.01,0.05,0.05,1.0,0.001,500000,500000000
630000.0,0.05003594,23.2827,-1835.952,0.0,-1274.2279999999998,1163.2599999999998,-0.007159113999999999,396.9348,396.9276,0.000605481,0.0173784,0.017359780000000002,0.034738200000000004,0.01,0.05,0.05,1.0,0.001,500000,500000000
640000.0,0.05004082,23.5743,-1863.8799999999999,0.0,-1301.534,1163.3780000000002,-0.00891367,423.97659999999996,423.9678,0.0006026892,0.01741364,0.017345720000000002,0.03475936,0.01,0.05,0.05,1.0,0.001,500000,500000000
650000.0,0.05002002,24.118419999999997,-1891.568,0.0,-1328.992,1162.888,-0.010716264,451.5400000000001,451.5296,0.0006028824,0.0173607,0.0173785,0.034739160000000005,0.01,0.05,0.05,1.0,0.001,500000,500000000
660000.0,0.05009162,24.44634,-1917.5040000000001,0.0,-1353.994,1164.556,-0.0122219,474.80160000000006,474.7894,0.0005984235999999999,0.01741906,0.017359340000000004,0.03477838,0.01,0.05,0.05,1.0,0.001,500000,500000000
670000.0,0.05014408,24.708000000000002,-1944.3880000000001,0.0,-1380.212,1165.776,-0.013834679999999999,499.35959999999994,499.346,0.0005801116,0.017445739999999998,0.01735854,0.03480428000000001,0.01,0.05,0.05,1.0,0.001,500000,500000000
680000.0,0.05002522,25.047980000000003,-1972.1739999999998,0.0,-1408.804,1163.012,-0.01585758,530.645,530.6288000000001,0.0005839932000000001,0.01738482,0.01734556,0.03473037999999999,0.01,0.05,0.05,1.0,0.001,500000,500000000
690000.0,0.05012434,25.5468,-2002.1640000000002,0.0,-1436.498,1165.316,-0.01749564,555.8156,555.7982,0.00057401,0.0174682,0.0173782,0.03484640000000001,0.01,0.05,0.05,1.0,0.001,500000,500000000
700000.0,0.05015826000000001,26.06954,-2032.018,0.0,-1464.894,1166.106,-0.0192767,583.1648,583.1451999999999,0.0005753012,0.01744262,0.01746412,0.03490672,0.01,0.05,0.05,1.0,0.001,500000,500000000
710000.0,0.05002358,26.22072,-2052.5519999999997,0.0,-1487.0400000000002,1162.974,-0.02090744,608.3448,608.3235999999999,0.0005641655999999999,0.01744984,0.01734322,0.034793080000000004,0.01,0.05,0.05,1.0,0.001,500000,500000000
720000.0,0.04997858,26.425040000000003,-2075.0780000000004,0.0,-1509.694,1161.926,-0.022436539999999998,631.9132000000001,631.8910000000001,0.0005625939999999999,0.01741928,0.017352359999999997,0.03477162,0.01,0.05,0.05,1.0,0.001,500000,500000000
730000.0,0.050061800000000004,26.66386,-2097.946,0.0,-1531.452,1163.864,-0.02371552,651.3399999999999,651.316,0.0005579383999999999,0.0174394,0.01738836,0.03482774,0.01,0.05,0.05,1.0,0.001,500000,500000000
740000.0,0.050064,26.922919999999998,-2121.132,0.0,-1553.848,1163.9119999999998,-0.02515706,673.5372,673.5118,0.0005419598,0.01746352,0.01739848,0.03486202,0.01,0.05,0.05,1.0,0.001,500000,500000000
750000.0,0.05004654000000001,27.343879999999995,-2145.7,0.0,-1579.482,1163.506,-0.026837099999999996,699.6039999999999,699.5772000000001,0.0005524184,0.0174326,0.017333480000000002,0.03476606,0.01,0.05,0.05,1.0,0.001,500000,500000000
760000.0,0.05007492,27.609859999999998,-2168.868,0.0,-1601.648,1164.1659999999997,-0.02822456,721.1319999999998,721.1038000000001,0.000552282,0.01742012,0.01739344,0.034813540000000004,0.01,0.05,0.05,1.0,0.001,500000,500000000
770000.0,0.05013008,27.7935,-2191.9440000000004,0.0,-1623.502,1165.4479999999999,-0.02955174,741.6144,741.585,0.0005394870000000001,0.01749926,0.01738142,0.034880659999999994,0.01,0.05,0.05,1.0,0.001,500000,500000000
780000.0,0.050048459999999996,28.067539999999997,-2214.3540000000003,0.0,-1645.5720000000001,1163.5520000000001,-0.031098019999999997,765.3534,765.3224,0.0005390544000000001,0.01745068,0.01743426,0.034884939999999996,0.01,0.05,0.05,1.0,0.001,500000,500000000
790000.0,0.05002268,28.343759999999996,-2235.096,0.0,-1667.0819999999999,1162.952,-0.03252456,786.9446,786.9122,0.0005227974,0.01743738,0.01737996,0.03481736,0.01,0.05,0.05,1.0,0.001,500000,500000000
800000.0,0.050040659999999994,28.534879999999998,-2259.558,0.0,-1690.8059999999998,1163.372,-0.034028119999999995,810.165,810.1310000000001,0.000515661,0.01746156,0.017391040000000003,0.03485262,0.01,0.05,0.05,1.0,0.001,500000,500000000
810000.0,0.04998478,28.797919999999998,-2280.6,0.0,-1712.2120000000002,1162.0720000000001,-0.03549294,832.8806000000001,832.8448000000001,0.0005123712,0.017509959999999998,0.017302400000000003,0.03481236,0.01,0.05,0.05,1.0,0.001,500000,500000000
820000.0,0.05000124,29.23138,-2301.71,0.0,-1733.4919999999997,1162.4540000000002,-0.0368412,853.5844,853.5475999999999,0.0005211524,0.017476400000000003,0.01729684,0.03477324,0.01,0.05,0.05,1.0,0.001,500000,500000000
830000.0,0.05007254,29.546820000000004,-2323.0800000000004,0.0,-1753.2239999999997,1164.1100000000001,-0.038007059999999995,871.4078,871.3696,0.0005273664,0.017485880000000002,0.0173729,0.0348588,0.01,0.05,0.05,1.0,0.001,500000,500000000
840000.0,0.05006828000000001,29.761599999999998,-2343.7419999999997,0.0,-1773.2779999999998,1164.01,-0.03930752,891.3567999999999,891.3176,0.0005070192,0.01753006,0.017354039999999998,0.03488412,0.01,0.05,0.05,1.0,0.001,500000,500000000
850000.0,0.050017259999999994,30.1239,-2366.168,0.0,-1795.438,1162.828,-0.0408136,914.46,914.4191999999999,0.0005148364000000001,0.01753518,0.017342740000000002,0.0348779,0.01,0.05,0.05,1.0,0.001,500000,500000000
860000.0,0.05010508,30.31608,-2385.3900000000003,0.0,-1813.7060000000001,1164.868,-0.041860440000000006,930.4788000000001,930.4368000000001,0.0004977038,0.017524820000000003,0.0174022,0.03492702,0.01,0.05,0.05,1.0,0.001,500000,500000000
870000.0,0.050014840000000005,30.43502,-2403.7079999999996,0.0,-1832.364,1162.77,-0.043199699999999994,951.3263999999999,951.2836000000001,0.0005028524000000001,0.017518719999999998,0.017378460000000002,0.0348972,0.01,0.05,0.05,1.0,0.001,500000,500000000
880000.0,0.05005708,30.963459999999998,-2422.182,0.0,-1850.9579999999999,1163.75,-0.04433604000000001,968.7638,968.7206,0.000501046,0.01748536,0.017370180000000002,0.03485552,0.01,0.05,0.05,1.0,0.001,500000,500000000
890000.0,0.05004562,30.986040000000003,-2442.5379999999996,0.0,-1870.9980000000003,1163.486,-0.04564608,988.902,988.8557999999999,0.0004865434,0.01748802,0.0173864,0.0348744,0.01,0.05,0.05,1.0,0.001,500000,500000000
900000.0,0.050037319999999996,31.28136,-2460.558,0.0,-1887.3380000000002,1163.292,-0.04671262,1005.1504000000001,1005.104,0.0004887311999999999,0.0175622,0.017401680000000003,0.0349639,0.01,0.05,0.05,1.0,0.001,500000,500000000
910000.0,0.050018719999999996,31.536899999999996,-2479.652,0.0,-1907.884,1162.8619999999999,-0.0480659,1025.608,1025.562,0.0004990926,0.017504219999999997,0.01734958,0.034853800000000004,0.01,0.05,0.05,1.0,0.001,500000,500000000
920000.0,0.05003164,31.694799999999997,-2495.288,0.0,-1922.328,1163.1580000000001,-0.04897858,1039.2900000000002,1039.2420000000002,0.0004755112,0.017526240000000002,0.017394100000000003,0.03492031999999999,0.01,0.05,0.05,1.0,0.001,500000,500000000
930000.0,0.050070420000000004,31.773400000000002,-2511.1,0.0,-1938.3559999999998,1164.06,-0.049954359999999996,1054.382,1054.3300000000002,0.00047581759999999995,0.0175107,0.01739066,0.03490134,0.01,0.05,0.05,1.0,0.001,500000,500000000
940000.0,0.05004874,32.30906,-2525.8360000000002,0.0,-1952.44,1163.558,-0.050895460000000003,1068.9,1068.85,0.0004844898,0.0175055,0.01740346,0.03490893999999999,0.01,0.05,0.05,1.0,0.001,500000,500000000
950000.0,0.04991380000000001,32.36066,-2541.746,0.0,-1969.6259999999997,1160.422,-0.052206720000000005,1089.2359999999999,1089.1860000000001,0.0004761721999999999,0.0175044,0.01731882,0.03482322,0.01,0.05,0.05,1.0,0.001,500000,500000000
960000.0,0.05006656,32.721140000000005,-2558.464,0.0,-1984.4980000000003,1163.9740000000002,-0.0529373,1100.4799999999998,1100.4299999999998,0.0004771788,0.017544399999999998,0.017374380000000002,0.03491876,0.01,0.05,0.05,1.0,0.001,500000,500000000
970000.0,0.04999284,32.87548,-2576.9,0.0,-2003.316,1162.258,-0.05426166,1120.774,1120.718,0.00046291120000000005,0.0175313,0.0173535,0.034884799999999994,0.01,0.05,0.05,1.0,0.001,500000,500000000
980000.0,0.04999598,32.82174,-2591.3700000000003,0.0,-2018.02,1162.33,-0.05520582,1135.278,1135.222,0.0004655626,0.017519179999999995,0.01735344,0.03487264,0.01,0.05,0.05,1.0,0.001,500000,500000000
990000.0,0.04996906,32.95808,-2606.058,0.0,-2031.9780000000003,1161.7060000000001,-0.05614652,1149.8659999999998,1149.8079999999998,0.000452446,0.01754488,0.017366239999999998,0.0349111,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.0e6,0.049933359999999996,33.303779999999996,-2621.466,0.0,-2048.156,1160.878,-0.05724406,1166.5880000000002,1166.532,0.00045976440000000007,0.017494219999999998,0.01734482,0.034839020000000005,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.01e6,0.05005706,33.71306,-2634.93,0.0,-2059.766,1163.752,-0.05780752,1174.8880000000001,1174.8319999999999,0.00045352939999999996,0.01759012,0.01734202,0.03493212,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.02e6,0.049958800000000005,33.74764,-2649.282,0.0,-2074.588,1161.468,-0.05891098,1192.0220000000002,1191.968,0.00044942560000000003,0.017556179999999998,0.01734356,0.03489972,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.03e6,0.049984299999999995,34.0764,-2661.986,0.0,-2086.508,1162.06,-0.05964178,1203.2820000000002,1203.222,0.00045121559999999997,0.01754468,0.017384539999999997,0.03492924000000001,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.04e6,0.0499989,34.3078,-2679.582,0.0,-2104.36,1162.398,-0.060771740000000005,1220.66,1220.602,0.00044010020000000003,0.017531380000000003,0.017366180000000002,0.03489760000000001,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.05e6,0.049988,34.31084,-2694.968,0.0,-2119.66,1162.146,-0.061775079999999996,1236.236,1236.1739999999998,0.00043125360000000003,0.017568080000000003,0.017335200000000002,0.03490326,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.06e6,0.05007148,34.35904000000001,-2708.938,0.0,-2132.304,1164.086,-0.062465559999999996,1246.48,1246.42,0.00043385539999999995,0.01759832,0.017387239999999998,0.034985520000000006,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.07e6,0.05007742,34.735020000000006,-2724.592,0.0,-2147.4379999999996,1164.226,-0.06343309999999999,1261.3080000000002,1261.2459999999999,0.0004382828,0.017592499999999997,0.01740224,0.03499472,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.08e6,0.05010702,34.92641999999999,-2741.5739999999996,0.0,-2164.0480000000002,1164.9119999999998,-0.06446018,1277.1740000000002,1277.1100000000001,0.0004206792000000001,0.0176355,0.0173709,0.03500646,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.09e6,0.049981540000000005,35.087360000000004,-2755.704,0.0,-2178.874,1161.9940000000001,-0.06560505999999999,1294.82,1294.7599999999998,0.00042712640000000003,0.01760962,0.01734154,0.034951140000000006,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.1e6,0.05007758,35.50046,-2769.4379999999996,0.0,-2191.394,1164.23,-0.06626871999999999,1304.6219999999998,1304.556,0.0004295614,0.01761114,0.01739158,0.0350027,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.11e6,0.05005961999999999,35.7111,-2785.434,0.0,-2208.078,1163.8120000000001,-0.06737193999999999,1321.536,1321.47,0.00043180299999999997,0.017597259999999997,0.01734766,0.03494494,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.12e6,0.050013419999999996,35.794439999999994,-2800.1520000000005,0.0,-2222.948,1162.736,-0.06840086,1337.308,1337.2419999999997,0.00042221840000000006,0.01758336,0.01734612,0.03492944,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.13e6,0.0500146,35.9036,-2814.606,0.0,-2237.248,1162.762,-0.06932138000000002,1351.2779999999998,1351.208,0.0004202262,0.01757268,0.017359939999999997,0.03493261999999999,0.01,0.05,0.05,1.0,0.001,500000,500000000
1.14e6,0.050013180000000004,36.28048,-2827.56,0.0,-2249.832,1162.734,-0.07013558,1363.718,1363.648,0.00041882660000000006,0.017556540000000002,0.01737528,0.034931840000000006,0.01,0.05,0.05,1.0,0.001,500000,500000000
